"日期","收市","開市","高","低","升跌（%）"
"2020-4-17","0.275","0.285","0.285","0.275","-3.51%"
"2020-4-16","0.285","0.280","0.285","0.280","1.79%"
"2020-4-15","0.280","0.285","0.285","0.280","-1.75%"
"2020-4-14","0.285","0.285","0.285","0.285","0.00%"
"2020-4-13","0.285","0.300","0.300","0.285","-5.00%"
"2020-4-10","0.300","0.295","0.300","0.295","1.69%"
"2020-4-9","0.295","0.295","0.295","0.295","0.00%"
"2020-4-8","0.295","0.290","0.295","0.290","1.72%"
"2020-4-7","0.290","0.295","0.295","0.290","-1.69%"
"2020-4-6","0.295","0.290","0.295","0.290","1.72%"
"2020-4-3","0.290","0.290","0.290","0.290","0.00%"
"2020-4-2","0.290","0.290","0.290","0.290","0.00%"
"2020-4-1","0.290","0.325","0.325","0.290","-10.77%"
"2020-3-31","0.325","0.315","0.325","0.315","3.17%"
"2020-3-30","0.315","0.335","0.335","0.315","-5.97%"
"2020-3-27","0.335","0.340","0.340","0.335","-1.47%"
"2020-3-26","0.340","0.345","0.345","0.340","-1.45%"
"2020-3-25","0.345","0.355","0.355","0.345","-2.82%"
"2020-3-24","0.355","0.375","0.375","0.355","-5.33%"
"2020-3-23","0.375","0.400","0.400","0.375","-6.25%"
"2020-3-20","0.400","0.355","0.400","0.355","12.68%"
"2020-3-19","0.355","0.345","0.355","0.345","2.90%"
"2020-3-18","0.345","0.315","0.345","0.315","1.47%"
"2020-3-17","0.340","0.340","0.340","0.340","0.00%"
"2020-3-16","0.340","0.340","0.340","0.340","0.00%"
"2020-3-13","0.340","0.340","0.340","0.340","0.00%"
"2020-3-12","0.340","0.340","0.340","0.340","0.00%"
"2020-3-11","0.340","0.335","0.340","0.335","1.49%"
"2020-3-10","0.335","0.345","0.345","0.335","-2.90%"
"2020-3-9","0.345","0.365","0.365","0.345","-5.48%"
"2020-3-6","0.365","0.390","0.390","0.365","-6.41%"
"2020-3-5","0.390","0.390","0.390","0.390","0.00%"
"2020-3-4","0.390","0.385","0.390","0.385","1.30%"
"2020-3-3","0.385","0.420","0.420","0.385","-8.33%"
"2020-3-2","0.420","0.440","0.440","0.420","-4.55%"
"2020-2-28","0.440","0.440","0.440","0.440","0.00%"
"2020-2-27","0.440","0.420","0.440","0.420","4.76%"
"2020-2-26","0.420","0.435","0.435","0.420","-3.45%"
"2020-2-25","0.435","0.420","0.435","0.420","3.57%"
"2020-2-24","0.420","0.420","0.420","0.420","0.00%"
"2020-2-21","0.420","0.425","0.425","0.420","-1.18%"
"2020-2-20","0.425","0.430","0.430","0.425","-1.16%"
"2020-2-19","0.430","0.450","0.450","0.430","-4.44%"
"2020-2-18","0.450","0.425","0.450","0.425","5.88%"
"2020-2-17","0.425","0.430","0.430","0.425","-1.16%"
"2020-2-14","0.430","0.450","0.450","0.430","-4.44%"
"2020-2-13","0.450","0.435","0.450","0.435","3.45%"
"2020-2-12","0.435","0.445","0.445","0.435","-2.25%"
"2020-2-11","0.445","0.430","0.445","0.430","3.49%"
"2020-2-10","0.430","0.440","0.440","0.430","-2.27%"
"2020-2-7","0.440","0.435","0.440","0.435","1.15%"
"2020-2-6","0.435","0.440","0.440","0.435","-1.14%"
"2020-2-5","0.440","0.430","0.440","0.430","2.33%"
"2020-2-4","0.430","0.440","0.440","0.430","-2.27%"
"2020-2-3","0.440","0.445","0.445","0.440","-1.12%"
"2020-1-31","0.445","0.440","0.445","0.440","1.14%"
"2020-1-30","0.440","0.440","0.440","0.440","0.00%"
"2020-1-29","0.440","0.440","0.440","0.440","0.00%"
"2020-1-28","0.440","0.440","0.440","0.440","0.00%"
"2020-1-27","0.440","0.440","0.440","0.440","0.00%"
"2020-1-24","0.440","0.440","0.440","0.440","0.00%"
"2020-1-23","0.440","0.440","0.440","0.440","0.00%"
"2020-1-22","0.440","0.440","0.440","0.440","0.00%"
"2020-1-21","0.440","0.440","0.440","0.440","0.00%"
"2020-1-20","0.440","0.430","0.440","0.430","2.33%"
"2020-1-17","0.430","0.450","0.450","0.430","-4.44%"
"2020-1-16","0.450","0.430","0.450","0.430","4.65%"
"2020-1-15","0.430","0.440","0.440","0.430","-2.27%"
"2020-1-14","0.440","0.465","0.465","0.440","-5.38%"
"2020-1-13","0.465","0.455","0.465","0.455","2.20%"
"2020-1-10","0.455","0.460","0.460","0.455","-1.09%"
"2020-1-9","0.460","0.455","0.460","0.455","1.10%"
"2020-1-8","0.455","0.465","0.465","0.455","-2.15%"
"2020-1-7","0.465","0.460","0.465","0.460","1.09%"
"2020-1-6","0.460","0.455","0.460","0.455","1.10%"
"2020-1-2","0.455","0.460","0.460","0.455","-1.09%"
"2020-1-1","0.460","0.460","0.460","0.460","0.00%"
"2019-12-31","0.460","0.460","0.460","0.460","0.00%"
"2019-12-30","0.460","0.455","0.460","0.455","1.10%"
"2019-12-27","0.455","0.455","0.455","0.455","0.00%"
"2019-12-26","0.455","0.465","0.465","0.455","-2.15%"
"2019-12-25","0.465","0.465","0.465","0.465","0.00%"
"2019-12-24","0.465","0.465","0.465","0.465","0.00%"
"2019-12-23","0.465","0.455","0.465","0.455","2.20%"
"2019-12-20","0.455","0.460","0.460","0.455","-1.09%"
"2019-12-19","0.460","0.475","0.475","0.460","-3.16%"
"2019-12-18","0.475","0.510","0.510","0.475","-6.86%"
"2019-12-17","0.510","0.495","0.510","0.495","3.03%"
"2019-12-16","0.495","0.490","0.495","0.490","1.02%"
"2019-12-13","0.490","0.490","0.490","0.490","0.00%"
"2019-12-12","0.490","0.490","0.490","0.490","0.00%"
"2019-12-11","0.490","0.485","0.490","0.485","1.03%"
"2019-12-10","0.485","0.480","0.485","0.480","1.04%"
"2019-12-9","0.480","0.470","0.480","0.470","2.13%"
"2019-12-6","0.470","0.475","0.475","0.470","-1.05%"
"2019-12-5","0.475","0.480","0.480","0.475","-1.04%"
"2019-12-4","0.480","0.485","0.485","0.480","-1.03%"
"2019-12-3","0.485","0.500","0.500","0.485","-3.00%"
"2019-12-2","0.500","0.495","0.500","0.495","1.01%"
"2019-11-29","0.495","0.490","0.495","0.490","1.02%"
"2019-11-28","0.490","0.490","0.490","0.490","0.00%"
"2019-11-27","0.490","0.500","0.500","0.490","-2.00%"
"2019-11-26","0.500","0.470","0.500","0.470","6.38%"
"2019-11-25","0.470","0.470","0.470","0.470","0.00%"
"2019-11-22","0.470","0.465","0.470","0.465","1.08%"
"2019-11-21","0.465","0.470","0.470","0.465","-1.06%"
"2019-11-20","0.470","0.470","0.470","0.470","-2.08%"
"2019-11-19","0.480","0.480","0.480","0.480","0.00%"
"2019-11-18","0.480","0.480","0.480","0.480","0.00%"
"2019-11-15","0.480","0.455","0.480","0.455","5.49%"
"2019-11-14","0.455","0.460","0.460","0.455","-1.09%"
"2019-11-13","0.460","0.465","0.465","0.460","-1.08%"
"2019-11-12","0.465","0.475","0.475","0.465","-2.11%"
"2019-11-11","0.475","0.475","0.475","0.475","0.00%"
"2019-11-8","0.475","0.480","0.480","0.475","-1.04%"
"2019-11-7","0.480","0.475","0.480","0.475","1.05%"
"2019-11-6","0.475","0.500","0.500","0.475","-5.00%"
"2019-11-5","0.500","0.500","0.500","0.500","0.00%"
"2019-11-4","0.500","0.500","0.500","0.500","-4.76%"
"2019-10-31","0.525","0.525","0.525","0.525","0.00%"
"2019-10-30","0.525","0.525","0.525","0.525","0.00%"
"2019-10-29","0.525","0.525","0.525","0.525","0.00%"
"2019-10-28","0.525","0.525","0.525","0.525","0.00%"
"2019-10-25","0.525","0.525","0.525","0.525","0.00%"
"2019-10-24","0.525","0.525","0.525","0.525","0.00%"
"2019-10-23","0.525","0.525","0.525","0.525","0.00%"
"2019-10-22","0.525","0.525","0.525","0.525","0.00%"
"2019-10-21","0.525","0.525","0.525","0.525","0.00%"
"2019-10-18","0.525","0.525","0.525","0.525","0.00%"
"2019-10-17","0.525","0.525","0.525","0.525","0.00%"
"2019-10-16","0.525","0.550","0.550","0.525","-4.55%"
"2019-10-15","0.550","0.550","0.550","0.550","0.00%"
"2019-10-14","0.550","0.550","0.550","0.550","0.00%"
"2019-10-9","0.550","0.550","0.550","0.550","0.00%"
"2019-10-8","0.550","0.550","0.550","0.550","0.00%"
"2019-10-7","0.550","0.550","0.550","0.550","0.00%"
"2019-10-4","0.550","0.550","0.550","0.550","0.00%"
"2019-10-3","0.550","0.550","0.550","0.550","0.00%"
"2019-10-2","0.550","0.550","0.550","0.550","0.00%"
"2019-10-1","0.550","0.550","0.550","0.550","0.00%"
"2019-9-27","0.550","0.550","0.550","0.550","0.00%"
"2019-9-26","0.550","0.550","0.550","0.550","0.00%"
"2019-9-25","0.550","0.550","0.550","0.550","0.00%"
"2019-9-24","0.550","0.550","0.550","0.550","0.00%"
"2019-9-23","0.550","0.550","0.550","0.550","0.00%"
"2019-9-20","0.550","0.550","0.550","0.550","0.00%"
"2019-9-19","0.550","0.550","0.550","0.550","0.00%"
"2019-9-18","0.550","0.550","0.550","0.550","0.00%"
"2019-9-17","0.550","0.550","0.550","0.550","0.00%"
"2019-9-16","0.550","0.550","0.550","0.550","3.77%"
"2019-9-12","0.530","0.530","0.530","0.530","3.92%"
"2019-9-11","0.510","0.530","0.530","0.510","-3.77%"
"2019-9-10","0.530","0.530","0.530","0.530","3.92%"
"2019-9-9","0.510","0.510","0.510","0.510","0.00%"
"2019-9-5","0.510","0.510","0.510","0.510","0.00%"
"2019-9-4","0.510","0.510","0.510","0.510","0.00%"
"2019-9-3","0.510","0.510","0.510","0.510","0.00%"
"2019-8-30","0.510","0.510","0.510","0.510","0.00%"
"2019-8-29","0.510","0.510","0.510","0.510","0.00%"
"2019-8-28","0.510","0.510","0.510","0.510","0.00%"
"2019-8-27","0.510","0.510","0.510","0.510","2.00%"
"2019-8-26","0.500","0.500","0.500","0.500","-1.96%"
"2019-8-23","0.510","0.510","0.510","0.510","0.00%"
"2019-8-22","0.510","0.510","0.510","0.510","0.00%"
"2019-8-21","0.510","0.510","0.510","0.510","0.00%"
"2019-8-20","0.510","0.510","0.510","0.510","0.00%"
"2019-8-19","0.510","0.510","0.510","0.510","0.00%"
"2019-8-16","0.510","0.510","0.510","0.510","0.00%"
"2019-8-15","0.510","0.510","0.510","0.510","-7.27%"
"2019-8-14","0.550","0.550","0.550","0.550","0.00%"
"2019-8-13","0.550","0.550","0.550","0.550","0.00%"
"2019-8-12","0.550","0.550","0.550","0.550","0.00%"
"2019-8-8","0.550","0.560","0.560","0.550","-1.79%"
"2019-8-7","0.560","0.560","0.560","0.560","0.00%"
"2019-8-6","0.560","0.560","0.560","0.560","0.00%"
"2019-8-5","0.560","0.560","0.560","0.560","0.00%"
"2019-8-2","0.560","0.560","0.560","0.560","0.00%"
"2019-8-1","0.560","0.560","0.560","0.560","0.00%"
"2019-7-31","0.560","0.560","0.560","0.560","0.00%"
"2019-7-30","0.560","0.550","0.560","0.550","1.82%"
"2019-7-29","0.550","0.550","0.550","0.550","0.00%"
"2019-7-26","0.550","0.550","0.550","0.550","0.00%"
"2019-7-25","0.550","0.550","0.550","0.550","0.00%"
"2019-7-24","0.550","0.540","0.550","0.540","1.85%"
"2019-7-23","0.540","0.540","0.540","0.540","0.00%"
"2019-7-22","0.540","0.540","0.540","0.540","0.00%"
"2019-7-19","0.540","0.540","0.540","0.540","0.00%"
"2019-7-18","0.540","0.550","0.550","0.540","-1.82%"
"2019-7-17","0.550","0.550","0.550","0.550","0.00%"
"2019-7-16","0.550","0.550","0.550","0.550","0.00%"
"2019-7-15","0.550","0.550","0.550","0.550","0.00%"
"2019-7-12","0.550","0.550","0.550","0.550","0.00%"
"2019-7-11","0.550","0.550","0.550","0.550","0.00%"
"2019-7-10","0.550","0.550","0.550","0.550","0.00%"
"2019-7-9","0.550","0.550","0.550","0.550","0.00%"
"2019-7-8","0.550","0.540","0.550","0.540","1.85%"
"2019-7-5","0.540","0.540","0.540","0.540","0.00%"
"2019-7-4","0.540","0.550","0.550","0.540","-1.82%"
"2019-7-3","0.550","0.570","0.570","0.550","-3.51%"
"2019-7-2","0.570","0.580","0.580","0.570","-1.72%"
"2019-7-1","0.580","0.580","0.580","0.580","7.41%"
"2019-6-28","0.540","0.540","0.540","0.540","-6.90%"
"2019-6-27","0.580","0.568","0.580","0.568","2.11%"
"2019-6-26","0.568","0.568","0.568","0.568","0.00%"
"2019-6-25","0.568","0.568","0.568","0.568","0.00%"
"2019-6-24","0.568","0.568","0.568","0.568","0.00%"
"2019-6-21","0.568","0.570","0.570","0.568","-0.35%"
"2019-6-20","0.570","0.575","0.575","0.570","-0.87%"
"2019-6-19","0.575","0.575","0.575","0.575","0.00%"
"2019-6-18","0.575","0.575","0.575","0.575","0.00%"
"2019-6-17","0.575","0.575","0.575","0.575","0.00%"
"2019-6-14","0.575","0.570","0.575","0.570","0.88%"
"2019-6-13","0.570","0.570","0.570","0.570","0.00%"
"2019-6-12","0.570","0.570","0.570","0.570","0.00%"
"2019-6-11","0.570","0.565","0.580","0.565","0.88%"
"2019-6-10","0.565","0.565","0.565","0.565","0.00%"
"2019-6-6","0.565","0.570","0.570","0.565","-0.88%"
"2019-6-5","0.570","0.570","0.570","0.570","0.00%"
"2019-6-4","0.570","0.570","0.570","0.570","0.00%"
"2019-5-31","0.570","0.560","0.570","0.560","1.79%"
"2019-5-30","0.560","0.560","0.560","0.560","0.00%"
"2019-5-29","0.560","0.560","0.560","0.560","0.00%"
"2019-5-28","0.560","0.560","0.560","0.560","1.82%"
"2019-5-27","0.550","0.560","0.560","0.550","-1.79%"
"2019-5-24","0.560","0.560","0.560","0.560","0.00%"
"2019-5-23","0.560","0.560","0.560","0.560","-3.45%"
"2019-5-22","0.580","0.580","0.580","0.580","5.45%"
"2019-5-21","0.550","0.550","0.550","0.550","-1.79%"
"2019-5-20","0.560","0.560","0.560","0.560","3.70%"
"2019-5-17","0.540","0.540","0.540","0.540","0.00%"
"2019-5-16","0.540","0.540","0.540","0.540","-1.82%"
"2019-5-15","0.550","0.550","0.550","0.550","0.00%"
"2019-5-14","0.550","0.550","0.550","0.550","0.00%"
"2019-5-13","0.550","0.550","0.550","0.550","-3.51%"
"2019-5-10","0.570","0.570","0.570","0.570","0.00%"
"2019-5-9","0.570","0.570","0.570","0.570","0.00%"
"2019-5-8","0.570","0.570","0.570","0.570","0.00%"
"2019-5-7","0.570","0.570","0.570","0.570","1.79%"
"2019-5-6","0.560","0.560","0.560","0.560","-1.75%"
"2019-5-3","0.570","0.570","0.570","0.570","1.79%"
"2019-5-2","0.560","0.560","0.560","0.560","0.00%"
"2019-4-30","0.560","0.560","0.560","0.560","0.00%"
"2019-4-29","0.560","0.560","0.560","0.560","-1.75%"
"2019-4-26","0.570","0.570","0.570","0.570","0.00%"
"2019-4-25","0.570","0.570","0.570","0.570","0.00%"
"2019-4-24","0.570","0.570","0.570","0.570","0.00%"
"2019-4-23","0.570","0.570","0.570","0.570","0.00%"
"2019-4-22","0.570","0.570","0.570","0.570","0.00%"
"2019-4-19","0.570","0.570","0.570","0.570","0.00%"
"2019-4-18","0.570","0.570","0.570","0.570","0.00%"
"2019-4-17","0.570","0.570","0.570","0.570","0.00%"
"2019-4-16","0.570","0.570","0.570","0.570","-1.72%"
"2019-4-15","0.580","0.580","0.580","0.580","0.00%"
"2019-4-12","0.580","0.580","0.580","0.580","0.00%"
"2019-4-11","0.580","0.580","0.580","0.580","1.75%"
"2019-4-10","0.570","0.570","0.570","0.570","0.00%"
"2019-4-9","0.570","0.570","0.570","0.570","-1.72%"
"2019-4-8","0.580","0.580","0.580","0.580","5.45%"
"2019-4-3","0.550","0.550","0.550","0.550","-1.79%"
"2019-4-2","0.560","0.560","0.560","0.560","0.00%"
"2019-4-1","0.560","0.560","0.560","0.560","0.00%"
"2019-3-29","0.560","0.560","0.560","0.560","-1.75%"
"2019-3-27","0.570","0.570","0.570","0.570","0.00%"
"2019-3-26","0.570","0.570","0.570","0.570","0.00%"
"2019-3-25","0.570","0.570","0.570","0.570","-5.00%"
"2019-3-22","0.600","0.600","0.600","0.600","0.00%"
"2019-3-21","0.600","0.600","0.600","0.600","-1.64%"
"2019-3-20","0.610","0.610","0.610","0.610","1.67%"
"2019-3-19","0.600","0.600","0.600","0.600","0.00%"
"2019-3-18","0.600","0.600","0.600","0.600","0.00%"
"2019-3-15","0.600","0.600","0.600","0.600","0.00%"
"2019-3-14","0.600","0.600","0.600","0.600","0.00%"
"2019-3-13","0.600","0.600","0.600","0.600","0.00%"
"2019-3-12","0.600","0.600","0.600","0.600","0.00%"
"2019-3-11","0.600","0.600","0.600","0.600","0.00%"
"2019-3-8","0.600","0.600","0.600","0.600","0.00%"
"2019-3-7","0.600","0.600","0.600","0.600","0.00%"
"2019-3-6","0.600","0.600","0.600","0.600","0.00%"
"2019-3-5","0.600","0.600","0.600","0.600","0.00%"
"2019-3-4","0.600","0.600","0.600","0.600","3.45%"
"2019-2-27","0.580","0.580","0.580","0.580","-4.92%"
"2019-2-26","0.610","0.610","0.610","0.610","0.00%"
"2019-2-25","0.610","0.610","0.610","0.610","0.00%"
"2019-2-22","0.610","0.610","0.610","0.610","5.17%"
"2019-2-21","0.580","0.580","0.580","0.580","0.00%"
"2019-2-20","0.580","0.580","0.580","0.580","0.00%"
"2019-2-19","0.580","0.580","0.580","0.580","0.00%"
"2019-2-18","0.580","0.580","0.580","0.580","0.00%"
"2019-2-15","0.580","0.580","0.580","0.580","1.75%"
"2019-2-14","0.570","0.570","0.570","0.570","0.00%"
"2019-2-13","0.570","0.570","0.570","0.570","0.00%"
"2019-2-12","0.570","0.570","0.570","0.570","0.00%"
"2019-2-11","0.570","0.570","0.570","0.570","-5.00%"
"2019-1-30","0.600","0.600","0.600","0.600","0.00%"
"2019-1-29","0.600","0.600","0.600","0.600","0.00%"
"2019-1-28","0.600","0.600","0.600","0.600","1.69%"
"2019-1-25","0.590","0.590","0.590","0.590","1.72%"
"2019-1-24","0.580","0.580","0.580","0.580","0.00%"
"2019-1-23","0.580","0.580","0.580","0.580","0.00%"
"2019-1-22","0.580","0.580","0.580","0.580","0.00%"
"2019-1-21","0.580","0.580","0.580","0.580","-3.33%"
"2019-1-18","0.600","0.600","0.600","0.600","0.00%"
"2019-1-17","0.600","0.600","0.600","0.600","0.00%"
"2019-1-16","0.600","0.600","0.600","0.600","0.00%"
"2019-1-15","0.600","0.600","0.600","0.600","0.00%"
"2019-1-14","0.600","0.600","0.600","0.600","0.00%"
"2019-1-11","0.600","0.600","0.600","0.600","0.00%"
"2019-1-10","0.600","0.600","0.600","0.600","0.00%"
"2019-1-9","0.600","0.600","0.600","0.600","0.00%"
"2019-1-8","0.600","0.600","0.600","0.600","0.00%"
"2019-1-7","0.600","0.600","0.600","0.600","7.14%"
"2019-1-4","0.560","0.560","0.560","0.560","0.00%"
"2019-1-3","0.560","0.560","0.560","0.560","0.00%"
"2019-1-2","0.560","0.560","0.560","0.560","-3.45%"
"2018-12-28","0.580","0.580","0.580","0.580","0.00%"
"2018-12-27","0.580","0.580","0.580","0.580","0.00%"
"2018-12-26","0.580","0.580","0.580","0.580","0.00%"
"2018-12-25","0.580","0.580","0.580","0.580","7.41%"
"2018-12-24","0.540","0.540","0.540","0.540","0.00%"
"2018-12-22","0.540","0.540","0.540","0.540","0.00%"
"2018-12-21","0.540","0.540","0.540","0.540","0.00%"
"2018-12-20","0.540","0.540","0.540","0.540","-1.82%"
"2018-12-19","0.550","0.550","0.550","0.550","-3.51%"
"2018-12-18","0.570","0.570","0.570","0.570","0.00%"
"2018-12-17","0.570","0.570","0.570","0.570","0.00%"
"2018-12-14","0.570","0.570","0.570","0.570","0.00%"
"2018-12-13","0.570","0.570","0.570","0.570","0.00%"
"2018-12-12","0.570","0.570","0.570","0.570","-6.56%"
"2018-12-11","0.610","0.610","0.610","0.610","-1.61%"
"2018-12-10","0.620","0.620","0.620","0.620","-4.62%"
"2018-12-7","0.650","0.650","0.650","0.650","0.00%"
"2018-12-6","0.650","0.650","0.650","0.650","0.00%"
"2018-12-5","0.650","0.650","0.650","0.650","0.00%"
"2018-12-4","0.650","0.650","0.650","0.650","0.00%"
"2018-12-3","0.650","0.650","0.650","0.650","0.00%"
"2018-11-30","0.650","0.650","0.650","0.650","0.00%"
"2018-11-29","0.650","0.650","0.650","0.650","0.00%"
"2018-11-28","0.650","0.650","0.650","0.650","0.00%"
"2018-11-27","0.650","0.650","0.650","0.650","0.00%"
"2018-11-26","0.650","0.650","0.650","0.650","8.33%"
"2018-11-23","0.600","0.600","0.600","0.600","0.00%"
"2018-11-22","0.600","0.600","0.600","0.600","0.00%"
"2018-11-21","0.600","0.600","0.600","0.600","0.00%"
"2018-11-20","0.600","0.600","0.600","0.600","-7.69%"
"2018-11-19","0.650","0.650","0.650","0.650","0.00%"
"2018-11-16","0.650","0.650","0.650","0.650","0.00%"
"2018-11-15","0.650","0.650","0.650","0.650","8.33%"
"2018-11-14","0.600","0.600","0.600","0.600","0.00%"
"2018-11-13","0.600","0.600","0.600","0.600","0.00%"
"2018-11-12","0.600","0.600","0.600","0.600","-3.23%"
"2018-11-9","0.620","0.620","0.620","0.620","3.33%"
"2018-11-8","0.600","0.600","0.600","0.600","0.00%"
"2018-11-7","0.600","0.600","0.600","0.600","0.00%"
"2018-11-6","0.600","0.600","0.600","0.600","0.00%"
"2018-11-5","0.600","0.600","0.600","0.600","0.00%"
"2018-11-2","0.600","0.600","0.600","0.600","0.00%"
"2018-11-1","0.600","0.600","0.600","0.600","0.00%"
"2018-10-31","0.600","0.600","0.600","0.600","0.00%"
"2018-10-30","0.600","0.600","0.600","0.600","0.00%"
"2018-10-29","0.600","0.600","0.600","0.600","0.00%"
"2018-10-26","0.600","0.600","0.600","0.600","0.00%"
"2018-10-25","0.600","0.600","0.600","0.600","0.00%"
"2018-10-24","0.600","0.600","0.600","0.600","0.00%"
"2018-10-23","0.600","0.600","0.600","0.600","0.00%"
"2018-10-22","0.600","0.600","0.600","0.600","0.00%"
"2018-10-19","0.600","0.600","0.600","0.600","0.00%"
"2018-10-18","0.600","0.600","0.600","0.600","0.00%"
"2018-10-17","0.600","0.600","0.600","0.600","0.00%"
"2018-10-16","0.600","0.600","0.600","0.600","0.00%"
"2018-10-15","0.600","0.600","0.600","0.600","0.00%"
"2018-10-12","0.600","0.600","0.600","0.600","0.00%"
"2018-10-11","0.600","0.600","0.600","0.600","0.00%"
"2018-10-9","0.600","0.600","0.600","0.600","0.00%"
"2018-10-8","0.600","0.600","0.600","0.600","0.00%"
"2018-10-5","0.600","0.600","0.600","0.600","0.00%"
"2018-10-4","0.600","0.600","0.600","0.600","0.00%"
"2018-10-3","0.600","0.600","0.600","0.600","0.00%"
"2018-10-2","0.600","0.600","0.600","0.600","0.00%"
"2018-10-1","0.600","0.600","0.600","0.600","0.00%"
"2018-9-28","0.600","0.600","0.600","0.600","0.00%"
"2018-9-27","0.600","0.600","0.600","0.600","0.00%"
"2018-9-26","0.600","0.600","0.600","0.600","0.00%"
"2018-9-25","0.600","0.600","0.600","0.600","0.00%"
"2018-9-21","0.600","0.600","0.600","0.600","0.00%"
"2018-9-20","0.600","0.600","0.600","0.600","0.00%"
"2018-9-19","0.600","0.600","0.600","0.600","0.00%"
"2018-9-18","0.600","0.600","0.600","0.600","0.00%"
"2018-9-17","0.600","0.600","0.600","0.600","0.00%"
"2018-9-14","0.600","0.600","0.600","0.600","0.00%"
"2018-9-13","0.600","0.600","0.600","0.600","0.00%"
"2018-9-12","0.600","0.600","0.600","0.600","0.00%"
"2018-9-11","0.600","0.600","0.600","0.600","0.00%"
"2018-9-10","0.600","0.600","0.600","0.600","0.00%"
"2018-9-7","0.600","0.600","0.600","0.600","0.00%"
"2018-9-6","0.600","0.600","0.600","0.600","0.00%"
"2018-9-5","0.600","0.600","0.600","0.600","0.00%"
"2018-9-4","0.600","0.600","0.600","0.600","0.00%"
"2018-9-3","0.600","0.600","0.600","0.600","0.00%"
"2018-8-31","0.600","0.600","0.600","0.600","0.00%"
"2018-8-30","0.600","0.600","0.600","0.600","0.00%"
"2018-8-29","0.600","0.600","0.600","0.600","0.00%"
"2018-8-28","0.600","0.600","0.600","0.600","0.00%"
"2018-8-27","0.600","0.600","0.600","0.600","0.00%"
"2018-8-24","0.600","0.600","0.600","0.600","0.00%"
"2018-8-23","0.600","0.600","0.600","0.600","0.00%"
"2018-8-22","0.600","0.600","0.600","0.600","0.00%"
"2018-8-21","0.600","0.600","0.600","0.600","0.00%"
"2018-8-20","0.600","0.600","0.600","0.600","0.00%"
"2018-8-17","0.600","0.600","0.600","0.600","0.00%"
"2018-8-16","0.600","0.600","0.600","0.600","0.00%"
"2018-8-15","0.600","0.600","0.600","0.600","0.00%"
"2018-8-14","0.600","0.600","0.600","0.600","0.00%"
"2018-8-13","0.600","0.600","0.600","0.600","0.00%"
"2018-8-10","0.600","0.600","0.600","0.600","0.00%"
"2018-8-9","0.600","0.600","0.600","0.600","0.00%"
"2018-8-8","0.600","0.600","0.600","0.600","0.00%"
"2018-8-7","0.600","0.600","0.600","0.600","0.00%"
"2018-8-6","0.600","0.600","0.600","0.600","0.00%"
"2018-8-3","0.600","0.600","0.600","0.600","0.00%"
"2018-8-2","0.600","0.600","0.600","0.600","0.00%"
"2018-8-1","0.600","0.600","0.600","0.600","0.00%"
"2018-7-31","0.600","0.600","0.600","0.600","0.00%"
"2018-7-30","0.600","0.600","0.600","0.600","0.00%"
"2018-7-27","0.600","0.600","0.600","0.600","5.26%"
"2018-7-26","0.570","0.570","0.570","0.570","0.00%"
"2018-7-25","0.570","0.570","0.570","0.570","0.00%"
"2018-7-24","0.570","0.570","0.570","0.570","0.00%"
"2018-7-23","0.570","0.570","0.570","0.570","0.00%"
"2018-7-20","0.570","0.570","0.570","0.570","0.00%"
"2018-7-19","0.570","0.570","0.570","0.570","0.00%"
"2018-7-18","0.570","0.570","0.570","0.570","3.64%"
"2018-7-17","0.550","0.550","0.550","0.550","0.00%"
"2018-7-16","0.550","0.550","0.550","0.550","0.00%"
"2018-7-13","0.550","0.550","0.550","0.550","0.00%"
"2018-7-12","0.550","0.550","0.550","0.550","0.00%"
"2018-7-11","0.550","0.550","0.550","0.550","0.00%"
"2018-7-10","0.550","0.550","0.550","0.550","1.85%"
"2018-7-9","0.540","0.540","0.540","0.540","0.00%"
"2018-7-6","0.540","0.540","0.540","0.540","0.00%"
"2018-7-5","0.540","0.540","0.540","0.540","0.00%"
"2018-7-4","0.540","0.540","0.540","0.540","0.00%"
"2018-7-3","0.540","0.540","0.540","0.540","0.00%"
"2018-7-2","0.540","0.540","0.540","0.540","0.00%"
"2018-6-29","0.540","0.540","0.540","0.540","0.00%"
"2018-6-28","0.540","0.540","0.540","0.540","0.00%"
"2018-6-27","0.540","0.540","0.540","0.540","1.89%"
"2018-6-26","0.530","0.530","0.530","0.530","0.00%"
"2018-6-25","0.530","0.530","0.530","0.530","0.00%"
"2018-6-22","0.530","0.530","0.530","0.530","0.00%"
"2018-6-21","0.530","0.530","0.530","0.530","0.00%"
"2018-6-20","0.530","0.530","0.530","0.530","0.00%"
"2018-6-19","0.530","0.530","0.530","0.530","0.00%"
"2018-6-15","0.530","0.530","0.530","0.530","0.00%"
"2018-6-14","0.530","0.530","0.530","0.530","0.00%"
"2018-6-13","0.530","0.530","0.530","0.530","-1.85%"
"2018-6-12","0.540","0.540","0.540","0.540","0.00%"
"2018-6-11","0.540","0.540","0.540","0.540","0.00%"
"2018-6-8","0.540","0.540","0.540","0.540","0.00%"
"2018-6-7","0.540","0.540","0.540","0.540","14.89%"
"2018-6-6","0.470","0.470","0.470","0.470","0.00%"
"2018-6-5","0.470","0.470","0.470","0.470","0.00%"
"2018-6-4","0.470","0.470","0.470","0.470","0.00%"
"2018-6-1","0.470","0.470","0.470","0.470","0.00%"
